"sample_id","Effect","Compound","Dose","SampleType","Well","Arachidonic Acid","2'-deoxycytidine","Thymidine","Thymidine.D4","Lactate","Citrulline-D4","Lactate.D3"
"Erlotinib_10_cells_f9","Non","Erlotinib",10,"cells","f9",335416.25,1609.59521484375,16626.126953125,86143.171875,20657.611328125,52148.3515625,9247.6376953125
"Erlotinib_1_media_h7","Non","Erlotinib",1,"media","h7",273207.09375,900.565246582031,4546.48193359375,100408.03125,9832.8681640625,52383.51953125,8759.197265625
"Erlotinib_10_cells_g9","Non","Erlotinib",10,"cells","g9",425421.3125,3529.94702148438,17473.10546875,83483.7109375,78762.84375,52640.09375,11603.6005859375
"Erlotinib_3_media_h8","Non","Erlotinib",3,"media","h8",280757.40625,760.939392089844,5317.8046875,96308.4140625,9840.9775390625,55578.2890625,7862.5693359375
"Erlotinib_100_media_h11","Non","Erlotinib",100,"media","h11",252057.265625,789.873779296875,5308.904296875,98431.453125,7981.466796875,48519.9453125,7356.84521484375
"Erlotinib_10_cells_e9","Non","Erlotinib",10,"cells","e9",437250.28125,1874.78381347656,15168.8779296875,85831.65625,29230.099609375,54670.0625,9843.421875
"Erlotinib_10_media_h9","Non","Erlotinib",10,"media","h9",261541.484375,811.280883789062,5519.2265625,104046.296875,8715.7119140625,53804.00390625,8816.8564453125
"Erlotinib_0.3_media_h6","Non","Erlotinib",0.3,"media","h6",260488.578125,946.997375488281,4863.38232421875,100311.078125,10431.15234375,55379.375,9462.162109375
"Erlotinib_30_cells_f10","Non","Erlotinib",30,"cells","f10",384148.96875,1163.71960449219,10187.162109375,76418.7109375,29650.54296875,50631.1640625,9684.2197265625
"Erlotinib_0.3_cells_g6","Non","Erlotinib",0.3,"cells","g6",301503.3125,5733.19140625,20269.49609375,86519.5859375,14723.5732421875,52015.37109375,9373.19140625
"Erlotinib_30_media_h10","Non","Erlotinib",30,"media","h10",253331.25,695.705078125,4900.77734375,101484.2109375,9269.2177734375,48456.75,7220.31103515625
"Erlotinib_0.1_cells_e5","Non","Erlotinib",0.1,"cells","e5",293187,7496.88330078125,21494.974609375,84264.4765625,13634.962890625,47988.48046875,7732.2177734375
"Erlotinib_3_cells_f8","Non","Erlotinib",3,"cells","f8",357575.0625,5013.353515625,20217.3125,83308.4921875,18457.865234375,54192.296875,8761.6796875
"Erlotinib_1_cells_e7","Non","Erlotinib",1,"cells","e7",309451,5022.98828125,20235.416015625,88338.3359375,12474.82421875,51659.30859375,8158.39013671875
"Erlotinib_0.1_media_h5","Non","Erlotinib",0.1,"media","h5",269913.3125,931.510864257812,5035.26171875,101338.1328125,8453.919921875,52265.63671875,8481.767578125
"Erlotinib_30_cells_e10","Non","Erlotinib",30,"cells","e10",367063.5,1954.45825195312,10864.12109375,87308.8203125,31335.486328125,50721.7578125,9582.28125
"Erlotinib_3_cells_g8","Non","Erlotinib",3,"cells","g8",326907.375,5800.95068359375,20454.87890625,83114.734375,19218.572265625,51562.81640625,9142.279296875
"Erlotinib_0.1_cells_g5","Non","Erlotinib",0.1,"cells","g5",291396.46875,4922.513671875,21830.015625,86519.453125,17596.107421875,51914.48828125,10663.1162109375
"Erlotinib_0.03_media_h4","Non","Erlotinib",0.03,"media","h4",247791.65625,996.610046386719,5065.70947265625,104184.9765625,8872.6083984375,47411.234375,9566.9111328125
"Erlotinib_0.03_cells_g4","Non","Erlotinib",0.03,"cells","g4",324735.75,5065.5576171875,21673.408203125,87898.4453125,16304.83984375,51874.32421875,9805.0185546875
"Erlotinib_0.1_cells_f5","Non","Erlotinib",0.1,"cells","f5",310724.75,6579.77734375,21388.482421875,88118.9609375,13042.84375,50420.9296875,8138.7353515625
"Erlotinib_0.3_cells_f6","Non","Erlotinib",0.3,"cells","f6",301963.875,5343.80078125,21668.794921875,86627.203125,13506.056640625,48015.0546875,10326.892578125
"Hexylresorcinol_0.03_cells_f4","Non","Hexylresorcinol",0.03,"cells","f4",303502.65625,6761.1015625,22556.6484375,87266.84375,15378.0361328125,52984.484375,9640.9541015625
"Hexylresorcinol_0.3_media_h6","Non","Hexylresorcinol",0.3,"media","h6",330594.78125,975.207702636719,4963.91357421875,100589.671875,16776.671875,60838.3828125,11160.99609375
"Hexylresorcinol_3_cells_g8","Non","Hexylresorcinol",3,"cells","g8",314546.75,6138.392578125,22119.46875,90770.46875,18207.861328125,55706.22265625,10030.91796875
"Hexylresorcinol_0.03_cells_e4","Non","Hexylresorcinol",0.03,"cells","e4",290084.21875,8062.0927734375,21263.560546875,88081.4375,13299.427734375,52365.29296875,9351.9892578125
"Hexylresorcinol_0.3_cells_f6","Non","Hexylresorcinol",0.3,"cells","f6",304094.75,8532.05078125,21299.009765625,94387.5546875,17860.03125,57411.83984375,12588.0712890625
"Hexylresorcinol_3_cells_f8","Non","Hexylresorcinol",3,"cells","f8",331080.09375,7047.63037109375,21050.384765625,92250.171875,17165.765625,53126.2421875,10491.7919921875
"Hexylresorcinol_10_media_h9","Non","Hexylresorcinol",10,"media","h9",341036.4375,909.79345703125,5045.0595703125,99383.4609375,16518.177734375,59933.19921875,12068.8359375
"Hexylresorcinol_0.3_cells_e6","Non","Hexylresorcinol",0.3,"cells","e6",315405.6875,7373.3720703125,22800.68359375,91987.3828125,17711.080078125,58691.58203125,10485.88671875
"Hexylresorcinol_10_cells_g9","Non","Hexylresorcinol",10,"cells","g9",304552.34375,6185.4541015625,22989.830078125,92816.6015625,15039.6484375,59390.4375,11938.041015625
"Hexylresorcinol_100_cells_e11","Non","Hexylresorcinol",100,"cells","e11",359575.625,1024.50512695312,9780.1064453125,94077.53125,192269.40625,61259.78515625,14430.3984375
"Hexylresorcinol_1_cells_g7","Non","Hexylresorcinol",1,"cells","g7",268987.09375,5663.392578125,22545.03515625,90462.359375,19541.255859375,57669.26953125,10209.087890625
"Hexylresorcinol_3_media_h8","Non","Hexylresorcinol",3,"media","h8",346720.40625,935.171752929688,4470.7998046875,95965.1171875,16419.091796875,58989.859375,10391.8525390625
"Hexylresorcinol_100_cells_f11","Non","Hexylresorcinol",100,"cells","f11",363025.75,2162.44311523438,10677.5546875,97365.0625,198492.21875,57450.05078125,14581.8779296875
"Hexylresorcinol_0.03_cells_g4","Non","Hexylresorcinol",0.03,"cells","g4",278701.78125,6327.7373046875,23199.55078125,91083.3515625,16265.912109375,51438.984375,9527.51171875
"Hexylresorcinol_0.1_media_h5","Non","Hexylresorcinol",0.1,"media","h5",312455.3125,746.512390136719,4886.181640625,93348.8046875,13774.3642578125,55039.5,11183.6171875
"Hexylresorcinol_3_cells_e8","Non","Hexylresorcinol",3,"cells","e8",336748.375,7202.87939453125,21704.263671875,89458.71875,16995.53515625,56636.54296875,9996.939453125
"Hexylresorcinol_30_media_h10","Non","Hexylresorcinol",30,"media","h10",308186.125,996.308837890625,4809.65966796875,96899.0703125,15861.7666015625,61545.83984375,11308.0966796875
"Hexylresorcinol_0.03_media_h4","Non","Hexylresorcinol",0.03,"media","h4",304042.21875,951.652099609375,5589.68017578125,97940.015625,14229.8994140625,53642.16796875,11977.9306640625
"Hexylresorcinol_0.1_cells_e5","Non","Hexylresorcinol",0.1,"cells","e5",292623.15625,7278.4423828125,21735.5078125,91396.8046875,16329.330078125,52165.609375,9382.05078125
"Hexylresorcinol_10_cells_e9","Non","Hexylresorcinol",10,"cells","e9",318329.3125,6168.787109375,20239.451171875,91032.5078125,13475.419921875,55829.3359375,10188.052734375
"Hexylresorcinol_100_cells_g11","Non","Hexylresorcinol",100,"cells","g11",345431.1875,1953.7841796875,9443.994140625,92734.5,204376.203125,59478.73828125,15923.7236328125
"Hexylresorcinol_1_media_h7","Non","Hexylresorcinol",1,"media","h7",312595.96875,1018.04919433594,5619.80419921875,98541.9765625,16553.73046875,60478.9609375,12325.4658203125
"Hexylresorcinol_30_cells_e10","Non","Hexylresorcinol",30,"cells","e10",308789.25,4335.732421875,17362.912109375,92305.4375,30495.017578125,57496.26171875,11876.8427734375
"Hexylresorcinol_1_cells_f7","Non","Hexylresorcinol",1,"cells","f7",323546.625,6423.47021484375,20159.578125,91522.640625,20436.185546875,57618.67578125,9987.990234375
"Hexylresorcinol_0.1_cells_g5","Non","Hexylresorcinol",0.1,"cells","g5",291170.625,5493.61767578125,21211.482421875,86527.4921875,18719.314453125,52009.2265625,10300.580078125
"Hexylresorcinol_100_media_h11","Non","Hexylresorcinol",100,"media","h11",259157.859375,864.898559570312,4583.8330078125,97826.7578125,16430.96875,58061.671875,10188.37890625
"Hexylresorcinol_30_cells_f10","Non","Hexylresorcinol",30,"cells","f10",282827.03125,4335.3369140625,18199.75,93958.8125,27643.466796875,56243.8984375,11945.6259765625
"Hexylresorcinol_0.1_cells_f5","Non","Hexylresorcinol",0.1,"cells","f5",299772,7494.1416015625,20914.2578125,88585.234375,15887.2060546875,53620.7890625,9173.9619140625
"Idarubicin_30_cells_f11","Cardiotoxic","Idarubicin",30,"cells","f11",619023.25,632.715759277344,5697.29443359375,85129.109375,19603.990234375,47933.1875,14255.6943359375
"Idarubicin_0.01_cells_f4","Cardiotoxic","Idarubicin",0.01,"cells","f4",345063.3125,2215.296875,13675.2265625,80892.6796875,14046.357421875,45094.5703125,10919.8037109375
"Idarubicin_1_media_h8","Cardiotoxic","Idarubicin",1,"media","h8",397849.09375,702.320007324219,5528.4296875,85075.421875,20336.8203125,49905.36328125,12988.8603515625
"Idarubicin_0.03_cells_g5","Cardiotoxic","Idarubicin",0.03,"cells","g5",388420.34375,2686.05981445312,14722.5615234375,77586.9375,19951.0859375,45266.55078125,12287.228515625
"Idarubicin_0.03_media_h5","Cardiotoxic","Idarubicin",0.03,"media","h5",350108.0625,815.347290039062,5178.66259765625,84146.4609375,19150.0625,45288.671875,13078.02734375
"Idarubicin_0.03_cells_e5","Cardiotoxic","Idarubicin",0.03,"cells","e5",396170.28125,3089.552734375,15911.818359375,83860.0703125,18317.7421875,46513.1015625,12335.0478515625
"Idarubicin_0.03_cells_f5","Cardiotoxic","Idarubicin",0.03,"cells","f5",396902.4375,3146.20068359375,16711.69140625,86652.6171875,18638.005859375,49573.7890625,12300.478515625
"Idarubicin_0.01_cells_g4","Cardiotoxic","Idarubicin",0.01,"cells","g4",357036.84375,1881.68859863281,12016.44921875,78286.1484375,20773.216796875,47034.05078125,12004.283203125
"Idarubicin_30_cells_e11","Cardiotoxic","Idarubicin",30,"cells","e11",706033.5,707.714965820312,5251.94580078125,81005.7421875,21117.59375,48759.80078125,13265.63671875
"Idarubicin_3_cells_g9","Cardiotoxic","Idarubicin",3,"cells","g9",904955.1875,1111.00805664062,7312.41845703125,83401.1328125,67096.203125,54018.63671875,14130.509765625
"Idarubicin_10_cells_g10","Cardiotoxic","Idarubicin",10,"cells","g10",723996.4375,840.704772949219,7855.7099609375,81955.6875,23873.935546875,48679.15234375,15245.4716796875
"Idarubicin_0.1_cells_f6","Cardiotoxic","Idarubicin",0.1,"cells","f6",464212.125,2867.8466796875,18657.0859375,79527.6328125,50918.265625,47198.56640625,13808.3916015625
"Idarubicin_10_media_h10","Cardiotoxic","Idarubicin",10,"media","h10",398874.03125,736.989379882812,4796.705078125,84642.5390625,23071.462890625,53172.5859375,16002.36328125
"Idarubicin_0.3_cells_f7","Cardiotoxic","Idarubicin",0.3,"cells","f7",966374.875,1367.52075195312,18212.27734375,81258.28125,105366.8828125,48517.0078125,15048.271484375
"Idarubicin_10_cells_f10","Cardiotoxic","Idarubicin",10,"cells","f10",746706.3125,830.113159179688,7604.1357421875,84360.59375,23693.658203125,46954.03125,14101.3037109375
"Idarubicin_30_media_h11","Cardiotoxic","Idarubicin",30,"media","h11",387513.25,764.449768066406,4437.09765625,83843.0859375,22952.30859375,49526.1640625,12615.5029296875
"Idarubicin_0.01_cells_e4","Cardiotoxic","Idarubicin",0.01,"cells","e4",368613.0625,3167.40576171875,12182.0908203125,81863.7421875,17566.404296875,49737.82421875,11667.314453125
"Idarubicin_0.3_cells_e7","Cardiotoxic","Idarubicin",0.3,"cells","e7",997076.375,1464.03747558594,17969.330078125,80400.9609375,109314.2890625,48965.609375,14888.07421875
"Idarubicin_1_cells_f8","Cardiotoxic","Idarubicin",1,"cells","f8",1443481.5,1667.99462890625,12602.12890625,83045.8359375,85805.328125,48198.55078125,14571.8056640625
"Idarubicin_0.1_cells_e6","Cardiotoxic","Idarubicin",0.1,"cells","e6",498217.5,2847.5244140625,17321.228515625,81989.0078125,47421.8203125,49158.1640625,13056.822265625
"Idarubicin_0.01_media_h4","Cardiotoxic","Idarubicin",0.01,"media","h4",350295.28125,720.116638183594,4486.8466796875,79412.4921875,20190.654296875,48646.84765625,12996.0927734375
"Idarubicin_3_media_h9","Cardiotoxic","Idarubicin",3,"media","h9",373317.03125,649.054077148438,4664.9072265625,80084.71875,20976.599609375,50668.7578125,13350.486328125
"Idarubicin_1_cells_g8","Cardiotoxic","Idarubicin",1,"cells","g8",1419652.375,1550.38427734375,12671.580078125,79123.78125,89927.1953125,52651.84375,14790.8759765625
"Idarubicin_30_cells_g11","Cardiotoxic","Idarubicin",30,"cells","g11",656001.4375,731.744201660156,5103.37548828125,78355.21875,22994.58984375,46455.40234375,12875.4375
"Idarubicin_0.3_cells_g7","Cardiotoxic","Idarubicin",0.3,"cells","g7",959414,2825.33569335938,17343.267578125,78913.875,108665.78125,50055.0078125,15817.0068359375
"Idarubicin_3_cells_f9","Cardiotoxic","Idarubicin",3,"cells","f9",881837.625,859.855407714844,6874.92431640625,83241.296875,52977.59375,49673.7421875,13001.705078125
"Idarubicin_1_cells_e8","Cardiotoxic","Idarubicin",1,"cells","e8",1397585.25,2714.79565429688,11741.7412109375,85159.8203125,74989.578125,50638.4453125,15905.515625
"Idarubicin_0.3_media_h7","Cardiotoxic","Idarubicin",0.3,"media","h7",370171.40625,658.324645996094,5419.69921875,81855.2890625,17499.58984375,48730.3359375,13230.03125
"Idarubicin_0.1_media_h6","Cardiotoxic","Idarubicin",0.1,"media","h6",348164.78125,717.394775390625,4973.466796875,78300.609375,18837.521484375,47616.953125,11597.302734375
"Imatinib_1_cells_g7","Cardiotoxic","Imatinib",1,"cells","g7",332910.96875,12951.9375,28169.19921875,81595.5078125,14137.0205078125,51678.62109375,11596.36328125
"Imatinib_0.03_cells_g4","Cardiotoxic","Imatinib",0.03,"cells","g4",293689.75,14074.4208984375,17350.70703125,72447.703125,10483.0849609375,42997.3359375,10827.5146484375
"Imatinib_0.3_media_h6","Cardiotoxic","Imatinib",0.3,"media","h6",361067.71875,687.729370117188,4474.5380859375,81838.515625,16202.970703125,49193.3046875,11353.6259765625
"Imatinib_30_media_h10","Cardiotoxic","Imatinib",30,"media","h10",351214.09375,557.275268554688,4429.2822265625,81811.625,18175.865234375,47601.7421875,12206.5185546875
"Imatinib_30_cells_f10","Cardiotoxic","Imatinib",30,"cells","f10",829473.5,1093.67443847656,6993.80029296875,81949.9921875,78348.0234375,52730.015625,15890.1279296875
"Imatinib_100_cells_e11","Cardiotoxic","Imatinib",100,"cells","e11",440595.5,2009.47802734375,5507.7177734375,79515.75,18813.1796875,49957.9375,13634.8017578125
"Imatinib_0.03_cells_e4","Cardiotoxic","Imatinib",0.03,"cells","e4",281934.5,12516.5185546875,18667.00390625,77253.6953125,13280.6279296875,46648.25390625,12157.9189453125
"Imatinib_30_cells_g10","Cardiotoxic","Imatinib",30,"cells","g10",818099.0625,1075.33642578125,6513.8681640625,80273.859375,71856.375,49296.95703125,14638.515625
"Imatinib_100_media_h11","Cardiotoxic","Imatinib",100,"media","h11",347981.3125,851.626831054688,4200.0185546875,78123.2109375,19006.25,51688.0234375,12592.103515625
"Imatinib_100_cells_g11","Cardiotoxic","Imatinib",100,"cells","g11",396077.15625,891.881652832031,4751.490234375,79910.1875,20923.708984375,53123.59765625,12797.6416015625
"Imatinib_1_cells_e7","Cardiotoxic","Imatinib",1,"cells","e7",279932.46875,12947.98046875,28188.712890625,78310.921875,17912.4765625,49054.03515625,10965.947265625
"Imatinib_0.03_cells_f4","Cardiotoxic","Imatinib",0.03,"cells","f4",276665.78125,12721.42578125,17531.083984375,76165.5703125,11261.2080078125,43477.2578125,8795.892578125
"Imatinib_0.3_cells_e6","Cardiotoxic","Imatinib",0.3,"cells","e6",282300.21875,11143.1044921875,20963.330078125,78246.2578125,13709.7705078125,44549.1953125,11182.498046875
"Imatinib_0.1_cells_e5","Cardiotoxic","Imatinib",0.1,"cells","e5",283179.3125,14384.892578125,20385.5234375,75511.140625,10507.0673828125,48117.4140625,10605.314453125
"Imatinib_0.3_cells_g6","Cardiotoxic","Imatinib",0.3,"cells","g6",302737.15625,13879.1494140625,21298.466796875,74381.6796875,11970.4345703125,45462.03125,10435.5029296875
"Imatinib_100_cells_f11","Cardiotoxic","Imatinib",100,"cells","f11",426321.125,713.425354003906,5965.6640625,81607.453125,21553.171875,55722.44140625,14291.94140625
"Imatinib_0.3_cells_f6","Cardiotoxic","Imatinib",0.3,"cells","f6",290317.3125,12562.7578125,21065.697265625,75938.703125,11111.6806640625,46885.0234375,9264.2529296875
"Imatinib_0.1_cells_g5","Cardiotoxic","Imatinib",0.1,"cells","g5",301851.6875,11307.994140625,17700.5859375,75108.8359375,10728.5947265625,44614.95703125,11259.9052734375
"Imatinib_10_cells_f9","Cardiotoxic","Imatinib",10,"cells","f9",138579.453125,8583.525390625,34474.8515625,80714.8828125,11076.8525390625,52876.4609375,11605.4853515625
"Imatinib_0.1_cells_f5","Cardiotoxic","Imatinib",0.1,"cells","f5",312431.875,12014.583984375,21055.3984375,74850.1640625,11286.482421875,47653.4921875,10682.357421875
"Imatinib_0.1_media_h5","Cardiotoxic","Imatinib",0.1,"media","h5",340728.53125,664.887573242188,4571.36328125,81382.5546875,14704.5341796875,47677.45703125,12531.6904296875
"Imatinib_0.03_media_h4","Cardiotoxic","Imatinib",0.03,"media","h4",368815.25,653.06982421875,4840.58203125,86943.9921875,18678.392578125,57769.2890625,14221.1416015625
"Imatinib_3_media_h8","Cardiotoxic","Imatinib",3,"media","h8",367586.96875,1040.75561523438,4848.6962890625,87161.7109375,19088.14453125,52247.578125,13741.779296875
"Imatinib_10_cells_e9","Cardiotoxic","Imatinib",10,"cells","e9",141033,8778.9580078125,33476.44140625,79793.375,10573.6396484375,50267.3515625,11578.416015625
"Imatinib_3_cells_g8","Cardiotoxic","Imatinib",3,"cells","g8",265256.625,12442.7470703125,35864.73046875,81850.1015625,14450.41796875,53102.52734375,13054.3466796875
"Imatinib_10_media_h9","Cardiotoxic","Imatinib",10,"media","h9",341539.71875,713.920288085938,4846.59521484375,81948.84375,15373.259765625,52955.79296875,12927.3251953125
"Imatinib_3_cells_f8","Cardiotoxic","Imatinib",3,"cells","f8",261960.4375,13814.234375,36463.546875,81243.078125,15090.671875,53821.5546875,13206.189453125
"Isoproterenol_30_cells_c11","Cardiotoxic","Isoproterenol",30,"cells","c11",255715.359375,11438.224609375,17332.61328125,61984.8984375,7214.6904296875,34280.67578125,6699.68701171875
"Isoproterenol_0.3_cells_b7","Cardiotoxic","Isoproterenol",0.3,"cells","b7",300726.9375,12398.4853515625,14741.125,64346.49609375,9296.9267578125,38311.59375,6694.86279296875
"Isoproterenol_0.01_cells_d4","Cardiotoxic","Isoproterenol",0.01,"cells","d4",283230.125,12610.173828125,15242.404296875,64184.44921875,10079.1513671875,38297.50390625,6184.6904296875
"Isoproterenol_0.03_media_a5","Cardiotoxic","Isoproterenol",0.03,"media","a5",271754.34375,983.972534179688,3750.62817382812,67113.265625,9992.7451171875,43550.8984375,6324.04345703125
"Isoproterenol_0.1_cells_c6","Cardiotoxic","Isoproterenol",0.1,"cells","c6",262310.9375,12316.962890625,15124.9697265625,60591.1875,9943.306640625,38499.25390625,5788.35009765625
